Financial Year,Agriculture & Allied Services (in Rs. Cr.) at 2004-05 Prices,Agriculture (in Rs. Cr.) at 2004-05 Prices,Industry (in Rs. Cr.) at 2004-05 Prices,Mining and Quarrying (in Rs. Cr.) at 2004-05 Prices,Manufacturing (in Rs. Cr.) at 2004-05 Prices,Services (in Rs. Cr.) at 2004-05 Prices
1988-89,380810.6,321876.0,336288.0,41266.8,187729.8,527399.4
1988-89,380900.52,321901.4,336819.9,41326.76,188044.96,528288.58
1988-89,380990.44,321926.8,337351.8,41386.72,188360.12,529177.76
1988-89,381080.36,321952.2,337883.7,41446.68,188675.28,530066.94
1988-89,381170.28,321977.6,338415.6,41506.64,188990.44,530956.12
1988-89,381260.2,322003.0,338947.5,41566.6,189305.6,531845.3
1988-89,381350.12,322028.4,339479.4,41626.56,189620.76,532734.48
1988-89,381440.04,322053.8,340011.3,41686.52,189935.92,533623.66
1988-89,381529.96,322079.2,340543.2,41746.48,190251.08000000002,534512.84
1988-89,381619.88,322104.6,341075.1,41806.44,190566.24,535402.02
1988-89,381709.8,322130.0,341607.0,41866.4,190881.4,536291.2
1988-89,381799.72,322155.4,342138.9,41926.36,191196.56,537180.38
1988-89,381889.64,322180.8,342670.8,41986.32,191511.72,538069.56
1988-89,381979.56,322206.2,343202.7,42046.28,191826.88,538958.74
1988-89,382069.48,322231.6,343734.6,42106.24,192142.04,539847.92
1988-89,382159.4,322257.0,344266.5,42166.2,192457.2,540737.1
1988-89,382249.32,322282.4,344798.4,42226.16,192772.36,541626.28
1988-89,382339.24,322307.8,345330.3,42286.12,193087.52,542515.46
1988-89,382429.16,322333.2,345862.2,42346.08,193402.68,543404.64
1988-89,382519.08,322358.6,346394.1,42406.04,193717.84,544293.82
1989-90,382609.0,322384.0,346926.0,42466.0,194033.0,545183.0
1989-90,382609.0,322384.0,346926.0,42466.0,194033.0,545183.0
1989-90,382916.24,322659.84,347434.68,42554.86,194218.24,545748.64
1989-90,383223.48,322935.68,347943.36,42643.72,194403.48,546314.28
1989-90,383530.72,323211.52,348452.04,42732.58,194588.72,546879.92
1989-90,383837.96,323487.36,348960.72,42821.44,194773.96,547445.56
1989-90,384145.2,323763.2,349469.4,42910.3,194959.2,548011.2
1989-90,384452.44,324039.04,349978.08,42999.16,195144.44,548576.84
1989-90,384759.68,324314.88,350486.76,43088.02,195329.68,549142.48
1989-90,385066.92,324590.72,350995.44,43176.88,195514.92,549708.12
1989-90,385374.16,324866.56,351504.12,43265.74,195700.16,550273.76
1989-90,385681.4,325142.4,352012.8,43354.6,195885.4,550839.4
1989-90,385988.64,325418.24,352521.48,43443.46,196070.64,551405.04
1989-90,386295.88,325694.08,353030.16,43532.32,196255.88,551970.68
1989-90,386603.12,325969.92,353538.84,43621.18,196441.12,552536.32
1989-90,386910.36,326245.76,354047.52,43710.04,196626.36,553101.96
1989-90,387217.6,326521.6,354556.2,43798.9,196811.6,553667.6
1989-90,387524.84,326797.44,355064.88,43887.76,196996.84,554233.24
1989-90,387832.08,327073.28,355573.56,43976.62,197182.08,554798.88
1989-90,388139.32,327349.12,356082.24,44065.48,197367.32,555364.52
1989-90,388446.56,327624.96,356590.92,44154.34,197552.56,555930.16
1989-90,388753.8,327900.8,357099.6,44243.2,197737.8,556495.8
1989-90,389061.04,328176.64,357608.28,44332.06,197923.04,557061.44
1989-90,389368.28,328452.48,358116.96,44420.92,198108.28,557627.08
1989-90,389675.52,328728.32,358625.64,44509.78,198293.52,558192.72
1989-90,389982.76,329004.16,359134.32,44598.64,198478.76,558758.36
1989-90,390290.0,329280.0,359643.0,44687.5,198664.0,559324.0
1989-90,390597.24,329555.84,360151.68,44776.36,198849.24,559889.64
1989-90,390904.48,329831.68,360660.36,44865.22,199034.48,560455.28
1989-90,391211.72,330107.52,361169.04,44954.08,199219.72,561020.92
1989-90,391518.96,330383.36,361677.72,45042.94,199404.96,561586.56
1989-90,391826.2,330659.2,362186.4,45131.8,199590.2,562152.2
1989-90,392133.44,330935.04,362695.08,45220.66,199775.44,562717.84
1989-90,392440.68,331210.88,363203.76,45309.52,199960.68,563283.48
1989-90,392747.92,331486.72,363712.44,45398.38,200145.92,563849.12
1989-90,393055.16,331762.56,364221.12,45487.24,200331.16,564414.76
1989-90,393362.4,332038.4,364729.8,45576.1,200516.4,564980.4
1989-90,393669.64,332314.24,365238.48,45664.96,200701.64,565546.04
1989-90,393976.88,332590.08,365747.16,45753.82,200886.88,566111.68
1989-90,394284.12,332865.92,366255.84,45842.68,201072.12,566677.32
1989-90,394591.36,333141.76,366764.52,45931.54,201257.36,567242.96
1989-90,394898.6,333417.6,367273.2,46020.4,201442.6,567808.6
1989-90,395205.84,333693.44,367781.88,46109.26,201627.84,568374.24
1989-90,395513.08,333969.28,368290.56,46198.12,201813.08,568939.88
1989-90,395820.32,334245.12,368799.24,46286.98,201998.32,569505.52
1989-90,396127.56,334520.96,369307.92,46375.84,202183.56,570071.16
1989-90,396434.8,334796.8,369816.6,46464.7,202368.8,570636.8
1989-90,396742.04,335072.64,370325.28,46553.56,202554.04,571202.44
1989-90,397049.28,335348.48,370833.96,46642.42,202739.28,571768.08
1989-90,397356.52,335624.32,371342.64,46731.28,202924.52,572333.72
1989-90,397663.76,335900.16,371851.32,46820.14,203109.76,572899.36
1990-91,397971.0,336176.0,372360.0,46909.0,203295.0,573465.0
1990-91,397971.0,336176.0,372360.0,46909.0,203295.0,573465.0
1990-91,397815.6,336020.62,372385.48,46940.5,203197.48,574003.02
1990-91,397660.2,335865.24,372410.96,46972.0,203099.96,574541.04
1990-91,397504.8,335709.86,372436.44,47003.5,203002.44,575079.06
1990-91,397349.4,335554.48,372461.92,47035.0,202904.92,575617.08
1990-91,397194.0,335399.1,372487.4,47066.5,202807.4,576155.1
1990-91,397038.6,335243.72,372512.88,47098.0,202709.88,576693.12
1990-91,396883.2,335088.34,372538.36,47129.5,202612.36,577231.14
1990-91,396727.8,334932.96,372563.84,47161.0,202514.84,577769.16
1990-91,396572.4,334777.58,372589.32,47192.5,202417.32,578307.18
1990-91,396417.0,334622.2,372614.8,47224.0,202319.8,578845.2
1990-91,396261.6,334466.82,372640.28,47255.5,202222.28,579383.22
1990-91,396106.2,334311.44,372665.76,47287.0,202124.76,579921.24
1990-91,395950.8,334156.06,372691.24,47318.5,202027.24,580459.26
1990-91,395795.4,334000.68,372716.72,47350.0,201929.72,580997.28
1990-91,395640.0,333845.3,372742.2,47381.5,201832.2,581535.3
1990-91,395484.6,333689.92,372767.68,47413.0,201734.68,582073.32
1990-91,395329.2,333534.54,372793.16,47444.5,201637.16,582611.34
1990-91,395173.8,333379.16,372818.64,47476.0,201539.64,583149.36
1990-91,395018.4,333223.78,372844.12,47507.5,201442.12,583687.38
1990-91,394863.0,333068.4,372869.6,47539.0,201344.6,584225.4
1990-91,394707.6,332913.02,372895.08,47570.5,201247.08,584763.42
1990-91,394552.2,332757.64,372920.56,47602.0,201149.56,585301.44
1990-91,394396.8,332602.26,372946.04,47633.5,201052.04,585839.46
1990-91,394241.4,332446.88,372971.52,47665.0,200954.52,586377.48
1990-91,394086.0,332291.5,372997.0,47696.5,200857.0,586915.5
1990-91,393930.6,332136.12,373022.48,47728.0,200759.48,587453.52
1990-91,393775.2,331980.74,373047.96,47759.5,200661.96,587991.54
1990-91,393619.8,331825.36,373073.44,47791.0,200564.44,588529.56
1990-91,393464.4,331669.98,373098.92,47822.5,200466.92,589067.58
1990-91,393309.0,331514.6,373124.4,47854.0,200369.4,589605.6
1990-91,393153.6,331359.22,373149.88,47885.5,200271.88,590143.62
1990-91,392998.2,331203.84,373175.36,47917.0,200174.36,590681.64
1990-91,392842.8,331048.46,373200.84,47948.5,200076.84,591219.66
1990-91,392687.4,330893.08,373226.32,47980.0,199979.32,591757.68
1990-91,392532.0,330737.7,373251.8,48011.5,199881.8,592295.7
1990-91,392376.6,330582.32,373277.28,48043.0,199784.28,592833.72
1990-91,392221.2,330426.94,373302.76,48074.5,199686.76,593371.74
1990-91,392065.8,330271.56,373328.24,48106.0,199589.24,593909.76
1990-91,391910.4,330116.18,373353.72,48137.5,199491.72,594447.78
1990-91,391755.0,329960.8,373379.2,48169.0,199394.2,594985.8
1990-91,391599.6,329805.42,373404.68,48200.5,199296.68,595523.82
1990-91,391444.2,329650.04,373430.16,48232.0,199199.16,596061.84
1990-91,391288.8,329494.66,373455.64,48263.5,199101.64,596599.86
1990-91,391133.4,329339.28,373481.12,48295.0,199004.12,597137.88
1990-91,390978.0,329183.9,373506.6,48326.5,198906.6,597675.9
1990-91,390822.6,329028.52,373532.08,48358.0,198809.08,598213.92
1990-91,390667.2,328873.14,373557.56,48389.5,198711.56,598751.94
1990-91,390511.8,328717.76,373583.04,48421.0,198614.04,599289.96
1990-91,390356.4,328562.38,373608.52,48452.5,198516.52,599827.98
1991-92,390201.0,328407.0,373634.0,48484.0,198419.0,600366.0
1991-92,390201.0,328407.0,373634.0,48484.0,198419.0,600366.0
1991-92,390720.04,328870.54,373874.26,48492.94,198541.64,601049.66
1991-92,391239.08,329334.08,374114.52,48501.88,198664.28,601733.32
1991-92,391758.12,329797.62,374354.78,48510.82,198786.92,602416.98
1991-92,392277.16,330261.16,374595.04,48519.76,198909.56,603100.64
1991-92,392796.2,330724.7,374835.3,48528.7,199032.2,603784.3
1991-92,393315.24,331188.24,375075.56,48537.64,199154.84,604467.96
1991-92,393834.28,331651.78,375315.82,48546.58,199277.48,605151.62
1991-92,394353.32,332115.32,375556.08,48555.52,199400.12,605835.28
1991-92,394872.36,332578.86,375796.34,48564.46,199522.76,606518.94
1991-92,395391.4,333042.4,376036.6,48573.4,199645.4,607202.6
1991-92,395910.44,333505.94,376276.86,48582.34,199768.04,607886.26
1991-92,396429.48,333969.48,376517.12,48591.28,199890.68,608569.92
1991-92,396948.52,334433.02,376757.38,48600.22,200013.32,609253.58
1991-92,397467.56,334896.56,376997.64,48609.16,200135.96,609937.24
1991-92,397986.6,335360.1,377237.9,48618.1,200258.6,610620.9
1991-92,398505.64,335823.64,377478.16,48627.04,200381.24,611304.56
1991-92,399024.68,336287.18,377718.42,48635.98,200503.88,611988.22
1991-92,399543.72,336750.72,377958.68,48644.92,200626.52,612671.88
1991-92,400062.76,337214.26,378198.94,48653.86,200749.16,613355.54
1991-92,400581.8,337677.8,378439.2,48662.8,200871.8,614039.2
1991-92,401100.84,338141.34,378679.46,48671.74,200994.44,614722.86
1991-92,401619.88,338604.88,378919.72,48680.68,201117.08,615406.52
1991-92,402138.92,339068.42,379159.98,48689.62,201239.72,616090.18
1991-92,402657.96,339531.96,379400.24,48698.56,201362.36,616773.84
1991-92,403177.0,339995.5,379640.5,48707.5,201485.0,617457.5
1991-92,403696.04,340459.04,379880.76,48716.44,201607.64,618141.16
1991-92,404215.08,340922.58,380121.02,48725.38,201730.28,618824.82
1991-92,404734.12,341386.12,380361.28,48734.32,201852.92,619508.48
1991-92,405253.16,341849.66,380601.54,48743.26,201975.56,620192.14
1991-92,405772.2,342313.2,380841.8,48752.2,202098.2,620875.8
1991-92,406291.24,342776.74,381082.06,48761.14,202220.84,621559.46
1991-92,406810.28,343240.28,381322.32,48770.08,202343.48,622243.12
1991-92,407329.32,343703.82,381562.58,48779.02,202466.12,622926.78
1991-92,407848.36,344167.36,381802.84,48787.96,202588.76,623610.44
1991-92,408367.4,344630.9,382043.1,48796.9,202711.4,624294.1
1991-92,408886.44,345094.44,382283.36,48805.84,202834.04,624977.76
1991-92,409405.48,345557.98,382523.62,48814.78,202956.68,625661.42
1991-92,409924.52,346021.52,382763.88,48823.72,203079.32,626345.08
1991-92,410443.56,346485.06,383004.14,48832.66,203201.96,627028.74
1991-92,410962.6,346948.6,383244.4,48841.6,203324.6,627712.4
1991-92,411481.64,347412.14,383484.66,48850.54,203447.24,628396.06
1991-92,412000.68,347875.68,383724.92,48859.48,203569.88,629079.72
1991-92,412519.72,348339.22,383965.18,48868.42,203692.52,629763.38
1991-92,413038.76,348802.76,384205.44,48877.36,203815.16,630447.04
1991-92,413557.8,349266.3,384445.7,48886.3,203937.8,631130.7
1991-92,414076.83999999997,349729.84,384685.96,48895.24,204060.44,631814.36
1991-92,414595.88,350193.38,384926.22,48904.18,204183.08,632498.02
1991-92,415114.92,350656.92,385166.48,48913.12,204305.72,633181.68
1991-92,415633.96,351120.46,385406.74,48922.06,204428.36,633865.34
1992-93,416153.0,351584.0,385647.0,48931.0,204551.0,634549.0
1992-93,416153.0,351584.0,385647.0,48931.0,204551.0,634549.0
1992-93,416429.56,351807.6,386071.02,48944.6,204902.46,635485.04
1992-93,416706.12,352031.2,386495.04,48958.2,205253.92,636421.08
1992-93,416982.68,352254.8,386919.06,48971.8,205605.38,637357.12
1992-93,417259.24,352478.4,387343.08,48985.4,205956.84,638293.16
1992-93,417535.8,352702.0,387767.1,48999.0,206308.3,639229.2
1992-93,417812.36,352925.6,388191.12,49012.6,206659.76,640165.24
1992-93,418088.92,353149.2,388615.14,49026.2,207011.22,641101.28
1992-93,418365.48,353372.8,389039.16,49039.8,207362.68,642037.32
1992-93,418642.04,353596.4,389463.18,49053.4,207714.14,642973.36
1992-93,418918.6,353820.0,389887.2,49067.0,208065.6,643909.4
1992-93,419195.16,354043.6,390311.22,49080.6,208417.06,644845.44
1992-93,419471.72,354267.2,390735.24,49094.2,208768.52,645781.48
1992-93,419748.28,354490.8,391159.26,49107.8,209119.98,646717.52
1992-93,420024.84,354714.4,391583.28,49121.4,209471.44,647653.56
1992-93,420301.4,354938.0,392007.3,49135.0,209822.9,648589.6
1992-93,420577.96,355161.6,392431.32,49148.6,210174.36,649525.64
1992-93,420854.52,355385.2,392855.34,49162.2,210525.82,650461.68
1992-93,421131.08,355608.8,393279.36,49175.8,210877.28,651397.72
1992-93,421407.64,355832.4,393703.38,49189.4,211228.74,652333.76
1992-93,421684.2,356056.0,394127.4,49203.0,211580.2,653269.8
1992-93,421960.76,356279.6,394551.42,49216.6,211931.66,654205.84
1992-93,422237.32,356503.2,394975.44,49230.2,212283.12,655141.88
1992-93,422513.88,356726.8,395399.46,49243.8,212634.58,656077.92
1992-93,422790.44,356950.4,395823.48,49257.4,212986.04,657013.96
1992-93,423067.0,357174.0,396247.5,49271.0,213337.5,657950.0
1992-93,423343.56,357397.6,396671.52,49284.6,213688.96,658886.04
1992-93,423620.12,357621.2,397095.54,49298.2,214040.42,659822.08
1992-93,423896.68,357844.8,397519.56,49311.8,214391.88,660758.12
1992-93,424173.24,358068.4,397943.58,49325.4,214743.34,661694.16
1992-93,424449.8,358292.0,398367.6,49339.0,215094.8,662630.2
1992-93,424726.36,358515.6,398791.62,49352.6,215446.26,663566.24
1992-93,425002.92,358739.2,399215.64,49366.2,215797.72,664502.28
1992-93,425279.48,358962.8,399639.66,49379.8,216149.18,665438.32
1992-93,425556.04,359186.4,400063.68,49393.4,216500.64,666374.36
1992-93,425832.6,359410.0,400487.7,49407.0,216852.1,667310.4
1992-93,426109.16,359633.6,400911.72,49420.6,217203.56,668246.44
1992-93,426385.72,359857.2,401335.74,49434.2,217555.02,669182.48
1992-93,426662.28,360080.8,401759.76,49447.8,217906.48,670118.52
1992-93,426938.84,360304.4,402183.78,49461.4,218257.94,671054.56
1992-93,427215.4,360528.0,402607.8,49475.0,218609.4,671990.6
1992-93,427491.96,360751.6,403031.82,49488.6,218960.86,672926.64
1992-93,427768.52,360975.2,403455.84,49502.2,219312.32,673862.68
1992-93,428045.08,361198.8,403879.86,49515.8,219663.78,674798.72
1992-93,428321.64,361422.4,404303.88,49529.4,220015.24,675734.76
1992-93,428598.2,361646.0,404727.9,49543.0,220366.7,676670.8
1992-93,428874.76,361869.6,405151.92,49556.6,220718.16,677606.84
1992-93,429151.32,362093.2,405575.94,49570.2,221069.62,678542.88
1992-93,429427.88,362316.8,405999.96,49583.8,221421.08,679478.92
1992-93,429704.44,362540.4,406423.98,49597.4,221772.54,680414.96
1993-94,429981.0,362764.0,406848.0,49611.0,222124.0,681351.0
1993-94,429981.0,362764.0,406848.0,49611.0,222124.0,681351.0
1993-94,430386.54,363107.9,407593.48,49703.16,222604.74,682146.78
1993-94,430792.08,363451.8,408338.96,49795.32,223085.48,682942.56
1993-94,431197.62,363795.7,409084.44,49887.48,223566.22,683738.34
1993-94,431603.16,364139.6,409829.92,49979.64,224046.96,684534.12
1993-94,432008.7,364483.5,410575.4,50071.8,224527.7,685329.9
1993-94,432414.24,364827.4,411320.88,50163.96,225008.44,686125.68
1993-94,432819.78,365171.3,412066.36,50256.12,225489.18,686921.46
1993-94,433225.32,365515.2,412811.84,50348.28,225969.92,687717.24
1993-94,433630.86,365859.1,413557.32,50440.44,226450.66,688513.02
1993-94,434036.4,366203.0,414302.8,50532.6,226931.4,689308.8
1993-94,434441.94,366546.9,415048.28,50624.76,227412.14,690104.58
1993-94,434847.48,366890.8,415793.76,50716.92,227892.88,690900.36
1993-94,435253.02,367234.7,416539.24,50809.08,228373.62,691696.14
1993-94,435658.56,367578.6,417284.72,50901.24,228854.36,692491.92
1993-94,436064.1,367922.5,418030.2,50993.4,229335.1,693287.7
1993-94,436469.64,368266.4,418775.68,51085.56,229815.84,694083.48
1993-94,436875.18,368610.3,419521.16,51177.72,230296.58,694879.26
1993-94,437280.72,368954.2,420266.64,51269.88,230777.32,695675.04
1993-94,437686.26,369298.1,421012.12,51362.04,231258.06,696470.82
1993-94,438091.8,369642.0,421757.6,51454.2,231738.8,697266.6
1993-94,438497.34,369985.9,422503.08,51546.36,232219.54,698062.38
1993-94,438902.88,370329.8,423248.56,51638.52,232700.28,698858.16
1993-94,439308.42,370673.7,423994.04,51730.68,233181.02,699653.94
1993-94,439713.96,371017.6,424739.52,51822.84,233661.76,700449.72
1993-94,440119.5,371361.5,425485.0,51915.0,234142.5,701245.5
1993-94,440525.04,371705.4,426230.48,52007.16,234623.24,702041.28
1993-94,440930.58,372049.3,426975.96,52099.32,235103.98,702837.06
1993-94,441336.12,372393.2,427721.44,52191.48,235584.72,703632.84
1993-94,441741.66,372737.1,428466.92,52283.64,236065.46,704428.62
1993-94,442147.2,373081.0,429212.4,52375.8,236546.2,705224.4
1993-94,442552.74,373424.9,429957.88,52467.96,237026.94,706020.18
1993-94,442958.28,373768.8,430703.36,52560.12,237507.68,706815.96
1993-94,443363.82,374112.7,431448.84,52652.28,237988.42,707611.74
1993-94,443769.36,374456.6,432194.32,52744.44,238469.16,708407.52
1993-94,444174.9,374800.5,432939.8,52836.6,238949.9,709203.3
1993-94,444580.44,375144.4,433685.28,52928.76,239430.64,709999.08
1993-94,444985.98,375488.3,434430.76,53020.92,239911.38,710794.86
1993-94,445391.52,375832.2,435176.24,53113.08,240392.12,711590.64
1993-94,445797.06,376176.1,435921.72,53205.24,240872.86,712386.42
1993-94,446202.6,376520.0,436667.2,53297.4,241353.6,713182.2
1993-94,446608.14,376863.9,437412.68,53389.56,241834.34,713977.98
1993-94,447013.68,377207.8,438158.16,53481.72,242315.08000000002,714773.76
1993-94,447419.22,377551.7,438903.64,53573.88,242795.82,715569.54
1993-94,447824.76,377895.6,439649.12,53666.04,243276.56,716365.32
1993-94,448230.3,378239.5,440394.6,53758.2,243757.3,717161.1
1993-94,448635.84,378583.4,441140.08,53850.36,244238.04,717956.88
1993-94,449041.38,378927.3,441885.56,53942.52,244718.78,718752.66
1993-94,449446.92,379271.2,442631.04,54034.68,245199.52,719548.44
1993-94,449852.46,379615.1,443376.52,54126.84,245680.26,720344.22
1994-95,450258.0,379959.0,444122.0,54219.0,246161.0,721140.0
1994-95,450258.0,379959.0,444122.0,54219.0,246161.0,721140.0
1994-95,450195.38,379884.68,445124.8,54282.62,246922.2,722598.02
1994-95,450132.76,379810.36,446127.6,54346.24,247683.4,724056.04
1994-95,450070.14,379736.04,447130.4,54409.86,248444.6,725514.06
1994-95,450007.52,379661.72,448133.2,54473.48,249205.8,726972.08
1994-95,449944.9,379587.4,449136.0,54537.1,249967.0,728430.1
1994-95,449882.28,379513.08,450138.8,54600.72,250728.2,729888.12
1994-95,449819.66,379438.76,451141.6,54664.34,251489.4,731346.14
1994-95,449757.04,379364.44,452144.4,54727.96,252250.6,732804.16
1994-95,449694.42,379290.12,453147.2,54791.58,253011.8,734262.18
1994-95,449631.8,379215.8,454150.0,54855.2,253773.0,735720.2
1994-95,449569.18,379141.48,455152.8,54918.82,254534.2,737178.22
1994-95,449506.56,379067.16,456155.6,54982.44,255295.4,738636.24
1994-95,449443.94,378992.84,457158.4,55046.06,256056.6,740094.26
1994-95,449381.32,378918.52,458161.2,55109.68,256817.8,741552.28
1994-95,449318.7,378844.2,459164.0,55173.3,257579.0,743010.3
1994-95,449256.08,378769.88,460166.8,55236.92,258340.2,744468.32
1994-95,449193.46,378695.56,461169.6,55300.54,259101.4,745926.34
1994-95,449130.84,378621.24,462172.4,55364.16,259862.6,747384.36
1994-95,449068.22,378546.92,463175.2,55427.78,260623.8,748842.38
1994-95,449005.6,378472.6,464178.0,55491.4,261385.0,750300.4
1994-95,448942.98,378398.28,465180.8,55555.02,262146.2,751758.42
